STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Alter in Einzeljahren nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Alter in Einzeljahren";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 4.Bezirk, Wieden <904>";34;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 5.Bezirk, Margareten <905>";57;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 6.Bezirk, Mariahilf <906>";33;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 7.Bezirk, Neubau <907>";30;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 8.Bezirk, Josefstadt <908>";18;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 9.Bezirk, Alsergrund <909>";37;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 10.Bezirk, Favoriten <910>";320;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 11.Bezirk, Simmering <911>";159;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 12.Bezirk, Meidling <912>";122;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 13.Bezirk, Hietzing <913>";65;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 14.Bezirk, Penzing <914>";109;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";54;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 16.Bezirk, Ottakring <916>";111;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 17.Bezirk, Hernals <917>";55;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 18.Bezirk, Währing <918>";43;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 19.Bezirk, Döbling <919>";77;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 20.Bezirk, Brigittenau <920>";108;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 21.Bezirk, Floridsdorf <921>";283;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 22.Bezirk, Donaustadt <922>";416;
"Wanderungen innerhalb Österreichs";"2025";"1 Jahr";"Wien 23.Bezirk, Liesing <923>";188;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Innsbruck (Stadt) <701>";132;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Imst <702>";62;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Innsbruck Land <703>";150;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Kitzbühel <704>";49;
