STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 11.Bezirk, Simmering <911>";4;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 12.Bezirk, Meidling <912>";12;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 13.Bezirk, Hietzing <913>";6;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 14.Bezirk, Penzing <914>";12;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";10;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 16.Bezirk, Ottakring <916>";14;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 17.Bezirk, Hernals <917>";10;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 18.Bezirk, Währing <918>";7;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 19.Bezirk, Döbling <919>";7;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 20.Bezirk, Brigittenau <920>";7;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 21.Bezirk, Floridsdorf <921>";13;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 22.Bezirk, Donaustadt <922>";13;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt (Stadt) <101>";"Wien 23.Bezirk, Liesing <923>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Graz (Stadt) <601>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Bruck an der Mur ^<602>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Bruck-Mürzzuschlag <621>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Deutschlandsberg <603>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Feldbach ^<604>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Fürstenfeld ^<605>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Graz Umgebung <606>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Hartberg ^<607>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Hartberg-Fürstenfeld <622>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Judenburg ^<608>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Knittelfeld ^<609>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Leibnitz <610>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Leoben <611>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Liezen <612>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Murtal <620>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Mürzzuschlag ^<613>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Murau <614>";-;
